ASID	MID	Mnmols	ASnmols
AS1	M27	1	1
AS1	M28	1	1
AS1	M30	1	1
AS1	M29	1	1
AS2	M32	1	1
AS2	M31	1	1
AS3	M14	1	1
AS3	M15	1	1
AS4	M24	1	1
AS4	M23	1	1
AS5	M26	1	1
AS5	M25	1	1
AS6	M7	1	1
AS6	M8	1	1
AS7	M4	1	1
AS8	M21	1	1
AS9	M20	1	1
AS10	M19	1	1
AS11	M9	1	1
AS12	M13	1	1
AS13	M5	1	1
AS14	M18	1	1
AS15	M17	1	1
AS16	M22	1	1
AS17	M11	1	1
AS18	M12	1	1
AS19	M10	1	1
AS20	M16	1	1
AS21	M2	1	1
AS22	M1	1	1
AS23	M3	1	1
AS24	M6	1	1
